song_title,song_time,song_url
WhereDidOurLoveGo,['02:33'],https://music.163.com/song?id=4361610
WalkOnBy-Album-Remaster,['12:01'],https://music.163.com/song?id=18356093
AstralWeeks(LPVersion),['07:06'],https://music.163.com/song?id=21998525
Stand!,['03:08'],https://music.163.com/song?id=3414621
WhiteLight/WhiteHeat,['02:44'],https://music.163.com/song?id=19537496
TheVillageGreenPreservationSociety,['02:53'],https://music.163.com/song?id=3561158
Sgt.Pepper'sLonelyHeartsClubBand(Remastered),['02:02'],https://music.163.com/song?id=4336893
ChainofFools,['02:46'],https://music.163.com/song?id=2121689
TheWizard,['07:20'],https://music.163.com/song?id=1010091
Walkin'intheRain,['03:14'],https://music.163.com/song?id=4358304
CinnamonGirl,['03:00'],https://music.163.com/song?id=3165205
AloneAgainOr,['03:17'],https://music.163.com/song?id=16588624
OleManTrouble,['02:39'],https://music.163.com/song?id=1809896
SympathyForTheDevil,['06:27'],https://music.163.com/song?id=21968611
GiantSteps(LPVersion),['04:43'],https://music.163.com/song?id=18726483
WholeLottaLove,['05:34'],https://music.163.com/song?id=405937309
SubterraneanHomesickBlues,['02:21'],https://music.163.com/song?id=22088539
PurpleHaze,['02:51'],https://music.163.com/song?id=20363317
RiverDeepMountainHigh-(AlbumVersion),['03:42'],https://music.163.com/song?id=25663365
InC(Instrumental),['42:01'],https://music.163.com/song?id=525195766
ChelseaGirls,['07:23'],https://music.163.com/song?id=17450437
ThePanPiper,['03:53'],https://music.163.com/song?id=21339711
L'Anamour,['02:19'],https://music.163.com/song?id=2774639
TheSeventhSeal,['04:57'],https://music.163.com/song?id=19089170
NorwegianWood(ThisBirdHasFlown)(Remastered),['02:04'],https://music.163.com/song?id=4337279
CareOfCell44,['03:55'],https://music.163.com/song?id=19567779
FatherCannotYell(2004DigitalRemaster),['07:07'],https://music.163.com/song?id=22520558
LeaderofthePack,['02:27'],https://music.163.com/song?id=567408091
IWantYouRightNow,['05:21'],https://music.163.com/song?id=17217362
PanisEtCircenses,['03:40'],https://music.163.com/song?id=472788988
LittleBitOfRain,['02:30'],https://music.163.com/song?id=22562760
TheCreatorHasAMasterPlan,['32:49'],https://music.163.com/song?id=21396446
Frownland,['01:40'],https://music.163.com/song?id=1151544
Blowin'IntheWind,['02:48'],https://music.163.com/song?id=22088505
21stCenturySchizoidMan,['07:24'],https://music.163.com/song?id=4143634
BluesConnotation(LPVersion),['05:17'],https://music.163.com/song?id=21344481
CocaineBlues-Live,['03:01'],https://music.163.com/song?id=18828181
MyMan'sGoneNow,['06:25'],https://music.163.com/song?id=16873117
DarkStar,['23:09'],https://music.163.com/song?id=2645858
TimeHasToldMe,['04:26'],https://music.163.com/song?id=21270777
AnythingtoSayYou'reMine,['02:37'],https://music.163.com/song?id=1309537
YouDon'tLoveMeWhenICry,['04:19'],https://music.163.com/song?id=404391714
UpfromtheSkies,['02:57'],https://music.163.com/song?id=20363335
Sure'Nuff'NYesIDo,['02:14'],https://music.163.com/song?id=1151734
GodisAliveMagicisAfoot,['04:51'],https://music.163.com/song?id=16790366
Dinah(AlbumVersion),['02:28'],https://music.163.com/song?id=2011443
BookendsTheme,['00:32'],https://music.163.com/song?id=21597946
ICan'tReachYou,['03:03'],https://music.163.com/song?id=21973150
BirdontheWire,['03:26'],https://music.163.com/song?id=20954440
(Ain'tThat)GoodNews,['02:30'],https://music.163.com/song?id=21654653
GoodTimesBadTimes,['02:46'],https://music.163.com/song?id=32061049
TinAngel(LPVersion),['04:09'],https://music.163.com/song?id=18822149
BeautifulLindaGetchell,['01:56'],https://music.163.com/song?id=18638349
MonkeyMan-Original,['03:44'],https://music.163.com/song?id=563888626
RichardMaxfield-NightMusic,['09:06'],https://music.163.com/song?id=525565696
Oscillations,['02:47'],https://music.163.com/song?id=19194852
DownOnTheCorner,['02:45'],https://music.163.com/song?id=20545067
Tropicália-Remastered2006,['03:40'],https://music.163.com/song?id=1148073
Kontakte1.Teil,['11:28'],https://music.163.com/song?id=453015
AcrossTheGreatDivide(2000DigitalRemaster),['02:54'],https://music.163.com/song?id=21809924
MaidenVoyage,['08:01'],https://music.163.com/song?id=18207686
"SilverApplesoftheMoon,Pt.A",['14:59'],https://music.163.com/song?id=3129270
ByeByeLove,['02:12'],https://music.163.com/song?id=21623856
YouAin'tGoin'Nowhere,['02:32'],https://music.163.com/song?id=21951571
Ain'tNoMountainHighEnough,['02:31'],https://music.163.com/song?id=1703608
You'veLostThatLovin'Feelin',['03:25'],https://music.163.com/song?id=3179865
You'reGonnaMissMe,['02:30'],https://music.163.com/song?id=3874316
CloudNine,['03:32'],https://music.163.com/song?id=3572750
TousLesGarçonsetLesFilles,['03:08'],https://music.163.com/song?id=2590803
"SayItLoud(I'mBlackandI'mProud),Pts.1&2",['04:49'],https://music.163.com/song?id=1484577
NãoIdentificado,['03:18'],https://music.163.com/song?id=512298459
VineStreet,['03:39'],https://music.163.com/song?id=19699719
"ILovesYou,Porgy",['02:32'],https://music.163.com/song?id=3167750
BreakOnThrough(ToTheOtherSide),['02:29'],https://music.163.com/song?id=21978330
ShakeForMe,['02:19'],https://music.163.com/song?id=1430409
LoveStory(YouAndMe)(LPVersion),['03:22'],https://music.163.com/song?id=18504168
UnderMyThumb,['03:42'],https://music.163.com/song?id=21969103
FrevoRasgado,['01:53'],https://music.163.com/song?id=540883997
Heliocentric,['04:09'],https://music.163.com/song?id=1950718
"HungryFreaks,Daddy",['03:29'],https://music.163.com/song?id=4178652
Wearin'ThatLovedOnLook,['02:46'],https://music.163.com/song?id=20868274
TheGirlFromIpanema,['05:17'],https://music.163.com/song?id=21693174
She'sGotYou-SingleVersion,['03:01'],https://music.163.com/song?id=40024025
LeavesThatAreGreen,['02:25'],https://music.163.com/song?id=1935099
FreeJazz-Part1,['37:13'],https://music.163.com/song?id=1813695
WonderfulBaby,['02:35'],https://music.163.com/song?id=27215730
MoodIndigo,['04:46'],https://music.163.com/song?id=16989858
ARainbowinCurvedAir,['18:51'],https://music.163.com/song?id=2027491
PhilosophyoftheWorld,['03:01'],https://music.163.com/song?id=20438361
SãoSãoPaulo,['03:40'],https://music.163.com/song?id=22064946
OntheBeach-Original,['02:34'],https://music.163.com/song?id=541849532
DelusionoftheFury:Exordium:TheBeginningofaWeb,['10:45'],https://music.163.com/song?id=1438652
Locomotive,['06:41'],https://music.163.com/song?id=21856555
SlumGoddess,['02:00'],https://music.163.com/song?id=3644576
Nefertiti,['07:53'],https://music.163.com/song?id=21341594
InitialsB.B.,['03:36'],https://music.163.com/song?id=21606362
HeroesandVillains,['03:41'],https://music.163.com/song?id=3559283
CissyStrut,['03:07'],https://music.163.com/song?id=3593610
AstronomyDomine,['04:11'],https://music.163.com/song?id=4238581
ItMek,['02:26'],https://music.163.com/song?id=26735685
IFaramGamiIFaram,['02:19'],https://music.163.com/song?id=21121961
You,['02:28'],https://music.163.com/song?id=1703439
DavidWatts,['02:34'],https://music.163.com/song?id=41645863
BlackWoman,['05:14'],https://music.163.com/song?id=19074204
GentleOnMyMind,['03:12'],https://music.163.com/song?id=3576568
MonkTime,['02:46'],https://music.163.com/song?id=19524463
Afro-Blue(LiveAtBirdland/1963),['10:49'],https://music.163.com/song?id=18727969
TheAmericanMetaphysicalCircus,['05:01'],https://music.163.com/song?id=19346691
WhiteChristmas,['02:56'],https://music.163.com/song?id=32003606
TimeWillTell,['03:15'],https://music.163.com/song?id=1509908
Christine’sTune,['03:02'],https://music.163.com/song?id=2037973
YouSendMe,['02:29'],https://music.163.com/song?id=16449468
MoneyJungle(24-BitMastering)(2002DigitalRemaster),['05:26'],https://music.163.com/song?id=22486259
TheDolphins,['04:05'],https://music.163.com/song?id=1360551
Crying,['02:46'],https://music.163.com/song?id=1877143
IKnowWhoYouBeenSockingItTo,['02:43'],https://music.163.com/song?id=35331203
TheMagicCity,['27:27'],https://music.163.com/song?id=21613283
ForOnceInMyLife,['02:50'],https://music.163.com/song?id=21611969
St.MartindePorres,['06:36'],https://music.163.com/song?id=21207786
ABeginning,['02:02'],https://music.163.com/song?id=22468446
TheSeptemberofMyYears,['03:17'],https://music.163.com/song?id=22169587
LittleHands,['03:39'],https://music.163.com/song?id=29553354
SongOfInnocence,['04:32'],https://music.163.com/song?id=22475885
Blase-Original,['10:29'],https://music.163.com/song?id=16325097
"Mas,QueNada!",['03:01'],https://music.163.com/song?id=18572227
"EternalRhythm,Pt.1:Baby'sBreath/SonnySharrock/TurkishPrayer/CR",['17:55'],https://music.163.com/song?id=1252096
IToldJesus,['06:09'],https://music.163.com/song?id=3317239
DeathLetter,['04:19'],https://music.163.com/song?id=1947135
Ole(LPVersion),['18:20'],https://music.163.com/song?id=18726479
31VII6910:26-10:49PMMunichFromMapOf49'sDreamTheTwoSystem,['22:51'],https://music.163.com/song?id=1679384
CesGens-Lá,['04:42'],https://music.163.com/song?id=1547635
DrivaMan,['05:18'],https://music.163.com/song?id=1719917
La-LaMeansILoveYou(Remastered),['03:18'],https://music.163.com/song?id=3602995
Theme(Instrumental),['02:59'],https://music.163.com/song?id=552084685
Announcement,['01:09'],https://music.163.com/song?id=1813579
MamaTried(2001DigitalRemaster),['02:11'],https://music.163.com/song?id=22300001
LordHelpMeToBe,['07:31'],https://music.163.com/song?id=16425622
Acid,['05:05'],https://music.163.com/song?id=18566962
IAin'tMarchingAnymore,['02:37'],https://music.163.com/song?id=17992648
LoveWithoutSound,['03:09'],https://music.163.com/song?id=19766066
Gris-GrisGumboYaYa(LPVersion),['05:37'],https://music.163.com/song?id=20632041
CombinationoftheTwo,['05:48'],https://music.163.com/song?id=1092325
AHardDay'sNight(Remastered),['02:34'],https://music.163.com/song?id=4337611
TheBridge-2000Remastered,['06:01'],https://music.163.com/song?id=21629797
ArtificialEnergy,['02:17'],https://music.163.com/song?id=21951797
KeeponPushing,['02:35'],https://music.163.com/song?id=31191464
MachineGun[SecondTake],['15:00'],https://music.163.com/song?id=1837476
TheWitch,['02:36'],https://music.163.com/song?id=3599786
TheBlackandCrazyBlues,['06:07'],https://music.163.com/song?id=1890082
GamelanGongKebjar:Hudjanmas(GoldenRain),['06:04'],https://music.163.com/song?id=406093797
Justicia,['05:59'],https://music.163.com/song?id=558788417
TouristPointofView(Remastered1988),['05:07'],https://music.163.com/song?id=462575981
"Moon,Don'tComeUpTonight",['02:59'],https://music.163.com/song?id=3237394
HoneysuckleRose,['02:43'],https://music.163.com/song?id=2534216
ForTheSakeOfTheSong,['05:22'],https://music.163.com/song?id=19285912
OneFingerSnap(Remastered1999/RudyVanGelderEdition),['07:21'],https://music.163.com/song?id=1429443
SinfoniatoCantata#29,['03:27'],https://music.163.com/song?id=20486449
OldTimeReligion,['07:41'],https://music.163.com/song?id=4352697
LandOf1000Dances,['02:27'],https://music.163.com/song?id=19762036
It'sMyParty,['02:20'],https://music.163.com/song?id=430041057
HopeforHappiness,['04:13'],https://music.163.com/song?id=4286596
WriteaSongaSong/Angeline,['07:27'],https://music.163.com/song?id=3064050
Amphitryon38,['00:50'],https://music.163.com/song?id=566829342
MyselfWhenIAmReal,['07:38'],https://music.163.com/song?id=16988639
Arthur,['05:27'],https://music.163.com/song?id=3561136
SheHasFunnyCars(StereoVersion),['03:12'],https://music.163.com/song?id=2778163
HeWasAFriendOfMine,['03:30'],https://music.163.com/song?id=473125338
"Mercy,Mercy,Mercy",['05:13'],https://music.163.com/song?id=1164418
MichaelFromMountains(LPVersion),['03:11'],https://music.163.com/song?id=18784328
PhallusDei,['20:49'],https://music.163.com/song?id=3893180
Caroline,['02:29'],https://music.163.com/song?id=523605262
SurferGirl(2001-Remaster),['02:27'],https://music.163.com/song?id=21914505
Elijah,['09:21'],https://music.163.com/song?id=1238965
Daddy'sSong,['02:43'],https://music.163.com/song?id=1432758
RockYourBaby(2002DigitalRemaster),['01:43'],https://music.163.com/song?id=22320814
Steps(DigitallyRemastered),['10:21'],https://music.163.com/song?id=16966151
Refuge,['12:16'],https://music.163.com/song?id=1007904
SunshineSuperman,['04:06'],https://music.163.com/song?id=17267645
IlBuonoilBruttoilCattivo(Titoli),['02:44'],https://music.163.com/song?id=5025749
雪的季节,['02:14'],https://music.163.com/song?id=450461372
恋海,['03:55'],https://music.163.com/song?id=455102872
幽梦,['03:49'],https://music.163.com/song?id=437752427
太平长安,['04:36'],https://music.163.com/song?id=455735401
花梦旅人,['02:15'],https://music.163.com/song?id=427017519
京国之花,['03:46'],https://music.163.com/song?id=538316625
彼方へ,['03:46'],https://music.163.com/song?id=464448450
八月,['06:30'],https://music.163.com/song?id=1301574992
Atolón,['03:13'],https://music.163.com/song?id=1298135870
古奈纯钢琴版,['04:23'],https://music.163.com/song?id=866059719
离川,['03:22'],https://music.163.com/song?id=534397180
清月,['03:45'],https://music.163.com/song?id=410714365
那年夏天，阳光正好,['02:23'],https://music.163.com/song?id=428391474
北冥的消失,['03:03'],https://music.163.com/song?id=1299806344
一个深爱的人,['04:45'],https://music.163.com/song?id=513661525
寻,['04:55'],https://music.163.com/song?id=471589421
云村的告别,['04:25'],https://music.163.com/song?id=523863496
τ,['03:24'],https://music.163.com/song?id=29137873
κ,['02:26'],https://music.163.com/song?id=139227
α,['02:57'],https://music.163.com/song?id=139232
β,['03:29'],https://music.163.com/song?id=29137869
Maiden‘sPrayer,['03:07'],https://music.163.com/song?id=549169680
心,['04:11'],https://music.163.com/song?id=571497908
OneMoreChance(幻梦Piano.Ver),['03:01'],https://music.163.com/song?id=431794174
Farewell（PianoSolo）,['03:20'],https://music.163.com/song?id=491365293
她的名字,['02:53'],https://music.163.com/song?id=437752933
FlowersofHarada,['02:39'],https://music.163.com/song?id=459071553
我看到你的倒影在水中翩翩起舞,['02:44'],https://music.163.com/song?id=408943743
画框中的玛丽,['01:39'],https://music.163.com/song?id=35566788
一幅画的末路,['00:56'],https://music.163.com/song?id=35566790
那家花店（纯音乐）,['03:08'],https://music.163.com/song?id=571866862
枯叶,['03:00'],https://music.163.com/song?id=490989478
暗夜,['02:23'],https://music.163.com/song?id=41660056
鸿影,['04:33'],https://music.163.com/song?id=562699217
淮古遗殇,['03:40'],https://music.163.com/song?id=32743520
夏星夜（PianoVer.）,['04:19'],https://music.163.com/song?id=487093203
秋莫离,['03:36'],https://music.163.com/song?id=505594080
蝉鸣知夏,['03:00'],https://music.163.com/song?id=864634875
Ephemerality,['03:10'],https://music.163.com/song?id=547753273
夕月奏,['02:32'],https://music.163.com/song?id=470051513
吟鱼落尽,['03:41'],https://music.163.com/song?id=496095230
失波(LostFrequencis),['03:15'],https://music.163.com/song?id=426342468
LullabyⅠ（深夜的雨声是为你而眠）,['01:18'],https://music.163.com/song?id=475614973
伴着寂静的夜空入眠,['04:50'],https://music.163.com/song?id=489601478
作品5,['10:08'],https://music.163.com/song?id=536664670
Sémillon,['03:05'],https://music.163.com/song?id=452526756
黄,['02:59'],https://music.163.com/song?id=557584041
Notitle,['04:03'],https://music.163.com/song?id=28941713
鏡面の波(TSARRemix),['04:28'],https://music.163.com/song?id=518090801
Sala,['04:42'],https://music.163.com/song?id=416700539
恋の星占い、海をさして(feat.くいしんぼあかちゃん&Azuki),['04:22'],https://music.163.com/song?id=562578383
アルケの悲しみ,['03:52'],https://music.163.com/song?id=416011123
Echo,['03:32'],https://music.163.com/song?id=28941714
0AM,['03:55'],https://music.163.com/song?id=864639367
ハローニュージェネレーション,['03:55'],https://music.163.com/song?id=534542472
朝焼けターミナル(STARSREMIX),['04:09'],https://music.163.com/song?id=32924959
平面鏡,['03:14'],https://music.163.com/song?id=529824966
B.A.A.B.,['03:42'],https://music.163.com/song?id=32192783
劣等上等,['03:56'],https://music.163.com/song?id=1294899572
ECHO×ヒビカセ-mushup-,['01:12'],https://music.163.com/song?id=31356493
白金ディスコ(YunomiBootleg),['04:29'],https://music.163.com/song?id=408522477
病名は愛だった(TSARRemix),['04:47'],https://music.163.com/song?id=514052560
永久の宴,['02:57'],https://music.163.com/song?id=446512251
droppopcandy,['03:45'],https://music.163.com/song?id=28996501
極彩色,['04:10'],https://music.163.com/song?id=33516489
恋夏,['03:09'],https://music.163.com/song?id=534541452
"Again-(原曲：東方神霊廟より""ゴーストリード"")",['03:46'],https://music.163.com/song?id=1301573837
キミヱゴサーチ,['03:35'],https://music.163.com/song?id=29932154
雨降りレイニー,['04:02'],https://music.163.com/song?id=528478799
リミックスタート,['03:55'],https://music.163.com/song?id=534540459
マシュマロ・マキアート(feat.くいしんぼあかちゃん),['03:43'],https://music.163.com/song?id=527840582
HelloNoBuddy(AiobahnRemix),['03:21'],https://music.163.com/song?id=864647382
走馬灯ラビリンス,['03:20'],https://music.163.com/song?id=478029466
手と手,['03:57'],https://music.163.com/song?id=473964499
サイサキ-(専門学校HAL2018年度TVCMソング),['03:37'],https://music.163.com/song?id=562594166
TickTock(YunomiRemix),['03:43'],https://music.163.com/song?id=500392597
ジェリーフィッシュ(feat.ローラーガール)_Master_44.1kHz-32bit,['03:54'],https://music.163.com/song?id=562591636
"Loveme,Hugme,Kissme.",['03:27'],https://music.163.com/song?id=481835049
マジカルスイートケーキ(Stripe.PRemix),['03:51'],https://music.163.com/song?id=469699636
Yunomi--インドア系ならトラックメイカー(FdbyRemix),['03:28'],https://music.163.com/song?id=425684779
Paradisus-Paradoxum(WispXRemix),['03:17'],https://music.163.com/song?id=432506297
TickTockSkipDrop,['05:35'],https://music.163.com/song?id=416700537
ぱーぴーダンス,['03:36'],https://music.163.com/song?id=34367846
TeaTime(KoiRemix),['03:00'],https://music.163.com/song?id=426026074
Uraharaff-(原曲：狂気の瞳～InvisibleFullMoon),['04:44'],https://music.163.com/song?id=28524850
"MyDream,MyMelody(forPLATFORM)",['04:56'],https://music.163.com/song?id=29004174
secretbase~君がくれたもの~(2017Mix),['06:30'],https://music.163.com/song?id=527435596
LuminousRage(FeryquitousOrderBlessRemix),['03:54'],https://music.163.com/song?id=435004469
